metadata_filename,session,t_min,duration,count,mean,std,min,25%,50%,75%,max
spike_detector_Rp_layer_Rp_inh,12_grating,50,200,1600.0,4.987500190734863,6.878274917602539,0.0,0.0,0.0,10.0,45.0
spike_detector_Rp_layer_Rp_inh,12_grating,50,250,1600.0,4.925000190734863,5.850278854370117,0.0,0.0,4.0,8.0,36.0
spike_detector_Rp_layer_Rp_inh,12_grating,50,300,1600.0,4.875,5.120838642120361,0.0,0.0,3.3333332538604736,6.666666507720947,30.0
spike_detector_Rp_layer_Rp_inh,12_grating,50,400,1600.0,4.7734375,4.5445556640625,0.0,2.5,2.5,7.5,30.0
spike_detector_Rp_layer_Rp_inh,12_grating,100,0,1600.0,4.676388740539551,3.7556235790252686,0.0,2.222222328186035,4.44444465637207,6.666666507720947,24.44444465637207
spike_detector_Rp_layer_Rp_inh,12_grating,100,50,1600.0,4.800000190734863,12.351329803466797,0.0,0.0,0.0,0.0,120.0
spike_detector_Rp_layer_Rp_inh,12_grating,100,100,1600.0,4.881249904632568,9.600442886352539,0.0,0.0,0.0,10.0,80.0
spike_detector_Rp_layer_Rp_inh,12_grating,100,200,1600.0,4.918749809265137,6.866430282592773,0.0,0.0,0.0,10.0,45.0
spike_detector_Rp_layer_Rp_inh,12_grating,100,250,1600.0,4.860000133514404,5.827660083770752,0.0,0.0,4.0,8.0,36.0
spike_detector_Rp_layer_Rp_inh,12_grating,100,300,1600.0,4.858333110809326,5.098644733428955,0.0,0.0,3.3333332538604736,6.666666507720947,30.0
spike_detector_Rp_layer_Rp_inh,12_grating,100,400,1600.0,4.753125190734863,4.529279708862305,0.0,2.5,2.5,7.5,30.0
